url, google maps link, basic info, walking, bicycling, transit,
https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-with-two-car-garage/7124936791.html, https://www.google.com/maps/search/41.966846,-87.776814, 3BR  /  1Ba 1000 ft 2 available may 29 apartment w/d in unit no smoking detached garage, 3 hours 30 mins, 1 hour 8 mins, 54 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-free-1st-month-1-bed-in-west/7124934440.html, https://www.google.com/maps/search/41.876419,-87.653460, 1BR  /  1Ba apartment w/d in unit, 10 mins, 4 mins, 10 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-roscoe-village-1-br-den-in-2flat/7124934431.html, https://www.google.com/maps/search/41.944110,-87.671877, 2BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no parking, 1 hour 54 mins, 38 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-available-june-bd-25br-lakeview/7124932987.html, https://www.google.com/maps/search/41.943200,-87.641600, 3BR  /  2.5Ba 2100 ft 2 available jun 15 cats are OK - purrr apartment w/d in unit no smoking detached garage, 1 hour 53 mins, 35 mins, 51 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-new-studio-convertible-heat/7124930939.html, https://www.google.com/maps/search/41.918432,-87.638953, 0BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg, 1 hour 20 mins, 25 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-charming-2-bdrm-on-quiet/7124930760.html, https://www.google.com/maps/search/41.837933,-87.657052, 2BR  /  1Ba 650 ft 2 available jun 1 application fee details:  $50 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking street parking, 53 mins, 16 mins, 33 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-open-garage-laundry-c/7124928312.html, https://www.google.com/maps/search/41.937914,-87.667787, 2BR  /  1Ba 1300 ft 2 available may 15 apartment laundry in bldg no smoking detached garage, 1 hour 45 mins, 35 mins, 38 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-loft-like-2-bed-at-milwaukee/7124927171.html, https://www.google.com/maps/search/41.910532,-87.677554, 2BR  /  1Ba available may 16 cats are OK - purrr furnished apartment laundry in bldg, 1 hour 13 mins, 24 mins, 25 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-3br-2ba-damen-division/7124922838.html, https://www.google.com/maps/search/41.903232,-87.677254, 3BR  /  2Ba available jun 1 cats are OK - purrr apartment w/d in unit, 1 hour 9 mins, 23 mins, 33 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-new-granite-stainless-2-1-in/7124914881.html, https://www.google.com/maps/search/41.967531,-87.774760, 2BR  /  1Ba available may 15 application fee details:  $40 fee per adult for credit, criminal, eviction check cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 3 hours 28 mins, 1 hour 6 mins, 53 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-newly-rehabbed-1-bedroom-apt-on/7124914671.html, https://www.google.com/maps/search/41.835133,-87.658452, 1BR  /  1Ba 700 ft 2 available may 16 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking street parking, 58 mins, 18 mins, 36 mins,
https://chicago.craigslist.org/nch/apa/d/massive-5-rm-2-br-unit-in-walking/7124914447.html, https://www.google.com/maps/search/42.028320,-87.676606, 2BR  /  1Ba 1200 ft 2 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 3 hours 52 mins, 1 hour 16 mins, 1 hour 20 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3-bd-1-bath-lakeview-apartment/7124913269.html, https://www.google.com/maps/search/41.938216,-87.655541, 2BR  /  1Ba 1800 ft 2 available jul 1 cats are OK - purrr apartment laundry in bldg no smoking street parking, 1 hour 42 mins, 31 mins, 48 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-2-bath-apt-in/7124912304.html, https://www.google.com/maps/search/41.901532,-87.628552, 2BR  /  2Ba 1200 ft 2 available jul 1 condo laundry in bldg no smoking attached garage wheelchair accessible, 1 hour 6 mins, 22 mins, 40 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-elegantly-furnished-apartment/7124908993.html, https://www.google.com/maps/search/41.905832,-87.631753, 2BR  /  1Ba 830 ft 2 available jul 4 furnished condo laundry in bldg no smoking attached garage, 1 hour 9 mins, 23 mins, 39 mins,
https://chicago.craigslist.org/chc/apa/d/spacious-lakeview-east-1br-apart-11d/7124908745.html, https://www.google.com/maps/search/41.943417,-87.641523, 1BR  /  1Ba 1000 ft 2 cats are OK - purrr apartment laundry in bldg attached garage, 1 hour 53 mins, 35 mins, 51 mins,
https://chicago.craigslist.org/chc/apa/d/spacious-lakeview-east-1br-apt-15c-free/7124906656.html, https://www.google.com/maps/search/41.943417,-87.641523, 1BR  /  1Ba 1000 ft 2 cats are OK - purrr apartment laundry in bldg attached garage, 1 hour 53 mins, 35 mins, 51 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-1-bathroom-avondale/7124895437.html, https://www.google.com/maps/search/41.935452,-87.729521, 3BR  /  1Ba application fee details:  $35 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no parking, 2 hours 23 mins, 48 mins, 52 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-portage-park-updated-2-bedroom/7124893596.html, https://www.google.com/maps/search/41.969900,-87.760300, 2BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 3 hours 17 mins, 1 hour 2 mins, 43 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-luxury-west-loop-2-bedroom-near/7124886921.html, https://www.google.com/maps/search/41.878534,-87.648218, 2BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 13 mins, 5 mins, 14 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-house-for-lease/7124882198.html, https://www.google.com/maps/search/41.910002,-87.744586, available jun 1 application fee details:  $150 Processing fee, $75 per person application fee, $900 Move-in Fee house no smoking, 2 hours 13 mins, 46 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/wcl/apa/d/western-springs-large-2-bedroom-15-bath/7124878203.html, https://www.google.com/maps/search/41.805131,-87.868958, 2BR  /  1.5Ba 1050 ft 2 apartment laundry in bldg no smoking off-street parking, 4 hours 14 mins, 1 hour 23 mins, 1 hour 21 mins,
https://chicago.craigslist.org/wcl/apa/d/la-grange-park-1br-spacious-apartment/7124874473.html, https://www.google.com/maps/search/41.814071,-87.874274, 1BR  /  1Ba available jun 10 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking, 4 hours 17 mins, 1 hour 24 mins, 1 hour 28 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-hypnotic-1-bedroom-1-bath-in/7124874074.html, https://www.google.com/maps/search/41.903300,-87.633600, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg off-street parking, 1 hour 3 mins, 21 mins, 38 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-unforgettable-2-bedroom-1-bath/7124872919.html, https://www.google.com/maps/search/41.939900,-87.652800, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-classic-2-bedroom-1-bath-in/7124871790.html, https://www.google.com/maps/search/41.954300,-87.657500, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 2 hours 5 mins, 41 mins, 52 mins,
https://chicago.craigslist.org/chc/apa/d/university-park-house-for-lease-247/7124871681.html, https://www.google.com/maps/search/41.474234,-87.693244, 2BR  /  1Ba 949 ft 2 available jun 1 application fee details:  $150 application fee and $850 Move-in Fee, $100/pet, $15mo pet fee. cats are OK - purrr dogs are OK - wooof house w/d in unit no smoking detached garage, 9 hours 46 mins, 2 hours 39 mins, 2 hours 45 mins,
https://chicago.craigslist.org/chc/apa/d/wheaton-we-do-virtual-tours/7124870753.html, https://www.google.com/maps/search/41.862307,-88.114074, 1BR  /  1Ba 615 ft 2 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 8 hours 25 mins, 2 hours 34 mins, 2 hours 1 min,
https://chicago.craigslist.org/chc/apa/d/chicago-alluring-2-bedroom-1-bath-in/7124870658.html, https://www.google.com/maps/search/41.939900,-87.652800, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 45 mins,
https://chicago.craigslist.org/wcl/apa/d/la-grange-park-1br-limited-special/7124870350.html, https://www.google.com/maps/search/41.814071,-87.874274, 1BR  /  1Ba available jun 10 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking, 4 hours 17 mins, 1 hour 24 mins, 1 hour 30 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-huge-ravenswood-north-center/7124870055.html, https://www.google.com/maps/search/41.961531,-87.676156, 2BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg no smoking street parking, 2 hours 22 mins, 44 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/evanston-majestic-2-bedroom-1-bath-in/7124869619.html, https://www.google.com/maps/search/42.030200,-87.686500, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 3 hours 59 mins, 1 hour 16 mins, 1 hour 20 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-historic-loop-2-bedroom-corner/7124868869.html, https://www.google.com/maps/search/41.885800,-87.618100, 2BR  /  2Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking, 55 mins, 22 mins, 28 mins,
https://chicago.craigslist.org/chc/apa/d/evanston-attractive-1-bedroom-1-bath-in/7124868437.html, https://www.google.com/maps/search/42.054600,-87.694300, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 4 hours 36 mins, 1 hour 30 mins, 1 hour 36 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-lakeview-3-bedroom-deck/7124866674.html, https://www.google.com/maps/search/41.934532,-87.654054, 3BR  /  1Ba available aug 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 1 hour 35 mins, 29 mins, 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-incredible-studio-1-bath-in/7124865304.html, https://www.google.com/maps/search/41.939900,-87.652800, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/schaumburg-no-application-admin-fee/7124861154.html, https://www.google.com/maps/search/42.060727,-88.035071, 2BR  /  1Ba 950 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 49 mins, 2 hours 42 mins, 2 hours 11 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-great-sized-studio-space-two/7124860875.html, https://www.google.com/maps/search/41.969332,-87.656555, 0BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 2 hours 25 mins, 43 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-spacious-studio/7124860815.html, https://www.google.com/maps/search/41.982535,-87.656809, 0BR  /  1Ba available jun 1 apartment laundry on site street parking, 2 hours 44 mins, 49 mins, 1 hour 0 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-two-bedroom-one-bath-in-the/7124858535.html, https://www.google.com/maps/search/41.911932,-87.649753, 2BR  /  0Ba apartment laundry in bldg, 1 hour 2 mins, 21 mins, 29 mins,
https://chicago.craigslist.org/chc/apa/d/eola-opening-doors-to-the-future-app/7124856950.html, https://www.google.com/maps/search/41.791779,-88.217148, 1BR  /  1Ba 782 ft 2 cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 10 hours 45 mins, 3 hours 17 mins, 2 hours 2 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-cool-studio-1-bath-in/7124854646.html, https://www.google.com/maps/search/41.970300,-87.704200, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 2 hours 48 mins, 51 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-new-luxury-west-loop-studio-d/7124853838.html, https://www.google.com/maps/search/41.883966,-87.647316, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 22 mins, 7 mins, 17 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-memorable-studio-1-bath-in/7124850829.html, https://www.google.com/maps/search/41.970300,-87.704200, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 2 hours 48 mins, 51 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/wcl/apa/d/yorkville-enjoy-the-views-oversized/7124849669.html, https://www.google.com/maps/search/41.638700,-88.443800, 2BR  /  2Ba 1082 ft 2 available may 15 cats are OK - purrr dogs are OK - wooof apartment off-street parking, 15 hours 59 mins, 4 hours 53 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-sumptuous-studio-1-bath-in/7124849388.html, https://www.google.com/maps/search/41.939900,-87.652800, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-fabulous-studio-1-bath-in/7124847631.html, https://www.google.com/maps/search/41.939900,-87.652800, 0BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 45 mins,
https://chicago.craigslist.org/sox/apa/d/2-bedroom-apartment/7124846915.html, https://www.google.com/maps/search/41.773136,-87.743125, 2BR  /  0Ba cats are OK - purrr apartment, 3 hours 9 mins, 54 mins, 57 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-2-bathroom-plus-huge/7124846146.html, https://www.google.com/maps/search/41.935932,-87.678355, 3BR  /  2Ba 2000 ft 2 available jun 1 cats are OK - purrr apartment w/d in unit street parking, 1 hour 46 mins, 33 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/bensenville-look-lease-special-500-off/7124844935.html, https://www.google.com/maps/search/41.941164,-87.938368, 1BR  /  1Ba 770 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking off-street parking, 5 hours 54 mins, 1 hour 43 mins, 1 hour 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-luxury-west-loop-1-bedroom/7124844341.html, https://www.google.com/maps/search/41.882911,-87.647874, 1BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 20 mins, 8 mins, 17 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-large-condo-quality-renovated-1/7124843874.html, https://www.google.com/maps/search/41.947491,-87.648452, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 1 hour 53 mins, 33 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-lakeview-3-bedroom-2/7124843195.html, https://www.google.com/maps/search/41.946332,-87.661755, 3BR  /  2Ba available aug 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 1 hour 57 mins, 38 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-condo-quality-3bd-2bath-in/7124843005.html, https://www.google.com/maps/search/41.926732,-87.646554, 3BR  /  2Ba available aug 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 1 hour 24 mins, 26 mins, 38 mins,
https://chicago.craigslist.org/nwc/apa/d/arlington-heights-pets-are-family-at/7124842453.html, https://www.google.com/maps/search/42.047076,-87.974769, 2BR  /  1Ba 848 ft 2 cats are OK - purrr apartment laundry in bldg street parking, 7 hours 41 mins, 2 hours 19 mins, 1 hour 29 mins,
https://chicago.craigslist.org/nwc/apa/d/arlington-heights-charming-2-bed-1-bath/7124840868.html, https://www.google.com/maps/search/42.047076,-87.974769, 2BR  /  1Ba 864 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site street parking, 7 hours 41 mins, 2 hours 19 mins, 1 hour 29 mins,
